QuestID	QuestName	Class	CanShare	CanRepeat	CanAssist	NeedAccept	IsEscortQuest	QuestLevel	RequiredLevel	StartMapID	StartNpcTemplateID	StartDoodadTemplateID	StartItemType	StartItemIndex	MinLevel	MaxLevel	RequireGender	RequireRoleType	CooldownID	PrequestLogic	PrequestID1	PrequestID2	PrequestID3	PrequestID4	SubsequenceID	ForceIndex	StartTime	EndTime	RequireSkillID	MinSkillLevel	RequireLifeSkillID	MinLifeSkillLevel	StartForceIndex1	StartForceValue1	StartForceIndex2	StartForceValue2	StartForceIndex3	StartForceValue3	StartForceIndex4	StartForceValue4	StartRequireItemType1	StartRequireItemIndex1	StartRequireItemAmount1	StartRequireItemType2	StartRequireItemIndex2	StartRequireItemAmount2	StartRequireItemType3	StartRequireItemIndex3	StartRequireItemAmount3	StartRequireItemType4	StartRequireItemIndex4	StartRequireItemAmount4	OfferItemType1	OfferItemIndex1	OfferItemAmount1	OfferItemType2	OfferItemIndex2	OfferItemAmount2	OfferItemType3	OfferItemIndex3	OfferItemAmount3	OfferItemType4	OfferItemIndex4	OfferItemAmount4	EndMapID	EndNpcTemplateID	EndDoodadTemplateID	EndItemType	EndItemIndex	FinishTime	EndRequireItemType1	EndRequireItemIndex1	EndRequireItemAmount1	IsDeleteEndRequireItem1	IsCancelDeleteRequireItem1	DropNpcTemplateID1	DropDoodadTemplateID1	DropItemRate1	IsDropForEach1	EndRequireItemType2	EndRequireItemIndex2	EndRequireItemAmount2	IsDeleteEndRequireItem2	IsCancelDeleteRequireItem2	DropNpcTemplateID2	DropDoodadTemplateID2	DropItemRate2	IsDropForEach2	EndRequireItemType3	EndRequireItemIndex3	EndRequireItemAmount3	IsDeleteEndRequireItem3	IsCancelDeleteRequireItem3	DropNpcTemplateID3	DropDoodadTemplateID3	DropItemRate3	IsDropForEach3	EndRequireItemType4	EndRequireItemIndex4	EndRequireItemAmount4	IsDeleteEndRequireItem4	IsCancelDeleteRequireItem4	DropNpcTemplateID4	DropDoodadTemplateID4	DropItemRate4	IsDropForEach4	EndRequireItemType5	EndRequireItemIndex5	EndRequireItemAmount5	IsDeleteEndRequireItem5	IsCancelDeleteRequireItem5	DropNpcTemplateID5	DropDoodadTemplateID5	DropItemRate5	IsDropForEach5	EndRequireItemType6	EndRequireItemIndex6	EndRequireItemAmount6	IsDeleteEndRequireItem6	IsCancelDeleteRequireItem6	DropNpcTemplateID6	DropDoodadTemplateID6	DropItemRate6	IsDropForEach6	EndRequireItemType7	EndRequireItemIndex7	EndRequireItemAmount7	IsDeleteEndRequireItem7	IsCancelDeleteRequireItem7	DropNpcTemplateID7	DropDoodadTemplateID7	DropItemRate7	IsDropForEach7	EndRequireItemType8	EndRequireItemIndex8	EndRequireItemAmount8	IsDeleteEndRequireItem8	IsCancelDeleteRequireItem8	DropNpcTemplateID8	DropDoodadTemplateID8	DropItemRate8	IsDropForEach8	KillNpcTemplateID1	KillNpcAmount1	KillNpcTemplateID2	KillNpcAmount2	KillNpcTemplateID3	KillNpcAmount3	KillNpcTemplateID4	KillNpcAmount4	QuestValue1	QuestValue2	QuestValue3	QuestValue4	QuestValue5	QuestValue6	QuestValue7	QuestValue8	EndForceIndex1	EndValue1	EndForceIndex2	EndValue2	EndForceIndex3	EndValue3	EndForceIndex4	EndValue4	RelationDoodadID1	RelationDoodadID2	RelationDoodadID3	RelationDoodadID4	RelationDoodadID5	RelationDoodadID6	RelationDoodadID7	RelationDoodadID8	HidePresent	PresentAll1	PresentAll2	PresentAccordToForce1	PresentAccordToForce2	PresentItemType1	PresentItemIndex1	PresentItemAmount1	PresentItemType2	PresentItemIndex2	PresentItemAmount2	PresentItemType3	PresentItemIndex3	PresentItemAmount3	PresentItemType4	PresentItemIndex4	PresentItemAmount4	PresentItemType5	PresentItemIndex5	PresentItemAmount5	PresentItemType6	PresentItemIndex6	PresentItemAmount6	PresentItemType7	PresentItemIndex7	PresentItemAmount7	PresentItemType8	PresentItemIndex8	PresentItemAmount8	PresentItemType9	PresentItemIndex9	PresentItemAmount9	PresentItemType10	PresentItemIndex10	PresentItemAmount10	PresentItemType11	PresentItemIndex11	PresentItemAmount11	PresentItemType12	PresentItemIndex12	PresentItemAmount12	PresentItemType13	PresentItemIndex13	PresentItemAmount13	PresentItemType14	PresentItemIndex14	PresentItemAmount14	PresentItemType15	PresentItemIndex15	PresentItemAmount15	PresentItemType16	PresentItemIndex16	PresentItemAmount16	PresentItemType17	PresentItemIndex17	PresentItemAmount17	PresentItemType18	PresentItemIndex18	PresentItemAmount18	PresentItemType19	PresentItemIndex19	PresentItemAmount19	PresentItemType20	PresentItemIndex20	PresentItemAmount20	PresentItemType21	PresentItemIndex21	PresentItemAmount21	PresentItemType22	PresentItemIndex22	PresentItemAmount22	PresentItemType23	PresentItemIndex23	PresentItemAmount23	PresentItemType24	PresentItemIndex24	PresentItemAmount24	PresentItemType25	PresentItemIndex25	PresentItemAmount25	PresentItemType26	PresentItemIndex26	PresentItemAmount26	PresentItemType27	PresentItemIndex27	PresentItemAmount27	PresentItemType28	PresentItemIndex28	PresentItemAmount28	PresentItemType29	PresentItemIndex29	PresentItemAmount29	PresentItemType30	PresentItemIndex30	PresentItemAmount30	PresentItemType31	PresentItemIndex31	PresentItemAmount31	PresentItemType32	PresentItemIndex32	PresentItemAmount32	PresentExp	PresentMoney	AffectForceIndex1	AffectValue1	AffectForceIndex2	AffectValue2	AffectForceIndex3	AffectValue3	AffectForceIndex4	AffectValue4	AffectSkillID	Proficiency	RepeatCutPercent	PresentAssistIntimacy	PresentAssistExp	ScriptName	_Cat	_Type	_AreaQuest	RewardSkillID	CostMoney	RequireSchoolMask	RequireReputeAll	RequireForceID1	RequireReputeLevelMin1	RequireReputeLevelMax1	RequireForceID2	RequireReputeLevelMin2	RequireReputeLevelMax2	RequireForceID3	RequireReputeLevelMin3	RequireReputeLevelMax3	RequireForceID4	RequireReputeLevelMin4	RequireReputeLevelMax4	_ExpRewardType	_RunTime	_RestTime	_DropItemKills1	_DropItemKills2	_DropItemKills3	_DropItemKills4	_ExpRewardInfo	_IsAssistByScript	_ScriptExtraExp	_IsCalcExpByScript	_ScriptDifficulty	PresentAssistThew	PresentAssistStamina	PresentAssistFriendship	RequireCamp	_DropItemKills5	_DropItemKills6	_DropItemKills7	_DropItemKills8	PresentPrestige	PresentCoinType1	PresentCoinAmount1	PresentContribution	AchievementID	PresentTrain	TeamRequireMode	RequireApprentice	AssistMentorValue	TitlePoint	AddTongDevelopmentPoint	AddTongFund	PresentJustice	PresentExamPrint	PresentActivityAward	PresentArenaAward	PresentExp2Contribution	RewardSkillMaxLevel	Activity	HungUp	AddTongResource	IsAdventure	PreAdventureTaskID	AfterAdventureTaskID	PlayerIdentityExp	PlayerIdentityType
9828	门派事件·唐门	3166	0	1	0		0	0	0	8	15223	0	0	0	20	999999999	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	15223	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/门派事件任务通用.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12		120	5	0	0	0	0	参考经验--200;下限经验--0;上限经验--400;期望杀怪总数(供参考)--0个普通怪	0	0		2	0	0	0	7	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1						
9829	门派事件·五毒	3166	0	1	0		0	0	0	8	9443	0	0	0	20	999999999	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9443	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/门派事件任务通用.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12		120	5	0	0	0	0	参考经验--200;下限经验--0;上限经验--400;期望杀怪总数(供参考)--0个普通怪	0	0		2	0	0	0	7	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1						
9830	门派事件·少林	3166	0	1	0		0	0	0	8	7712	0	0	0	20	999999999	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7712	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/门派事件任务通用.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12		120	5	0	0	0	0	参考经验--200;下限经验--0;上限经验--400;期望杀怪总数(供参考)--0个普通怪	0	0		2	0	0	0	7	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1						
9831	门派事件·明教	3166	0	1	0		0	0	0	8	19238	0	0	0	20	999999999	0	0	0	1					0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19238	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/门派事件任务通用.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12		120	5	0	0	0	0	参考经验--200;下限经验--0;上限经验--400;期望杀怪总数(供参考)--0个普通怪	0	0		2	0	0	0	7	0	0	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1						
9836	少林的试炼·梅花桩	984	0	1	0	1	0		0	5	20768	0	0	0	90	999999999	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	582	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	40000	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts\Map\ACT_门派入侵\quest\少林·梅花桩.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪		0	0	1	4	4	5	7	0	0	0	0	0	-1	0	720	758	0	1	0	5	0	0	0	72		0	0	0	0	1	1						
9837	少林的试炼·千斤坠	984	0	1	0	1	0		0	5	20768	0	0	0	90	999999999	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	582	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	40000	0	0	0	0	0	0	0	0	0	0	100	0	0	scripts\Map\ACT_门派入侵\quest\少林·千斤坠.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	720	-1	0	1	0	5	0	0	0	72		0	0	0	0	1	1						
9838	少林的试炼·出钱出力	984	0	1	0	1	0		0	5	20768	0	0	0	0	19	0	0	0	1					0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	582	0	0	0	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350	1400	0	0	0	0	0	0	0	0	0	0	100	0	0		Act_门派入侵	123		0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9839	五毒·月见草	984	0	1	0	1	0		0	102	20662	0	0	0	20	79	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20774	0	0	0	0	5	17914	3	1	0	0	3611		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9840	五毒·落虹花	984	0	1	0	1	0		0	102	20662	0	0	0	20	79	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20774	0	0	0	0	5	17915	3	1	0	0	3612		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9841	五毒·红莲露	984	0	1	0	1	0		0	102	20662	0	0	0	20	79	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20774	0	0	0	0	5	17916	3	1	0	0	3613		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9842	五毒·断情草	984	0	1	0	1	0		0	102	20662	0	0	0	20	79	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20662	0	0	0	0	5	17917	3	1	0	0	3614		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9843	五毒·千鸟石	984	0	1	0	1	0		0	102	20662	0	0	0	20	79	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20774	0	0	0	0	5	17918	3	1	0	0	3615		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
9844	五毒·月见草	984	0	1	0	1	0		0	102	20662	0	0	0	1	19	0	0	0	1	0	0	0	0	0	0	0	86400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	20774	0	0	0	0	5	17914	3	1	0	0	3611		1	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	1	1	0	0	1048576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1350		0	0	0	0	0	0	0	0	0	0	100	0	0	scripts/Map/ACT_门派入侵/quest/五毒收集药材任务.lua	Act_门派入侵	123	0	0	0	0	1	0	0	12	0	0	12	0	0	12	0	0	12	2	120	5	0	0	0	0	参考经验--1650;下限经验--1350;上限经验--2000;期望杀怪总数(供参考)--8个普通怪	0	0		2	4	4	5	7	0	0	0	0	0	-1	0	0	-1	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1						
